Id;Crea_Maj;Date
24342;2;2019-06-04
24350;2;2015-05-04
24424;2;2017-08-16
24443;2;2020-08-13
24532;2;2020-06-12
24536;2;2020-10-15
24586;2;1989-08-03
24646;2;2012-10-24
24713;2;2021-01-14
24758;2;2020-06-11
24790;2;2020-08-24
24802;2;2020-09-28
24803;2;2020-02-07
24851;2;2003-04-22
24860;2;2019-02-19
24864;2;2020-06-30
24905;2;2019-05-22
24918;2;1991-03-05
24925;2;2011-06-23
24930;2;1999-06-23
24973;2;1989-09-12
25010;2;2021-01-04
25013;2;2021-02-01
25015;2;2019-11-22
25204;2;1989-12-19
26265;2;2019-07-17
26349;2;2020-11-10
26549;2;2007-03-02
26726;2;2007-09-10
26736;2;2020-01-15
26819;2;2019-05-13
27004;2;2020-02-19
27025;2;2007-07-05
27033;2;2020-10-02
27066;2;2020-05-14
27144;2;2013-08-19
27194;2;2007-08-23
27242;2;1989-03-01
27287;2;2007-06-19
27355;2;2021-01-25
27472;2;2019-10-16
27554;2;2012-06-26
27624;2;2020-11-13
27659;2;2019-02-28
27686;2;2019-05-27
27739;2;2019-08-02
27913;2;1991-03-06
27974;2;2018-05-28
28179;2;2019-08-09
28447;2;2016-02-24
28467;2;2016-02-25
28606;2;2019-07-09
28684;2;1992-02-21
28685;2;2018-05-22
28697;2;1989-10-03
28824;2;2019-05-15
28965;2;2020-10-27
28972;2;2020-10-06
29125;2;2019-07-02
29207;2;2015-09-15
29271;2;2020-11-19
29285;2;2020-11-03
29309;2;2019-11-05
29320;2;2020-10-08
29327;2;2011-06-15
29548;2;2011-04-14
29587;2;1989-10-16
29593;2;1989-07-31
30046;2;1991-12-17
30060;2;1990-03-20
30299;2;1991-02-11
30444;2;1990-03-19
30757;2;2013-03-24
31252;2;2014-03-28
31410;2;1992-01-31
32846;2;1992-03-05
34562;2;2013-07-24
34924;2;2020-04-23
35141;2;1990-04-04
35271;2;2013-07-26
35385;2;2020-01-09
35451;2;2020-06-03
35591;2;2019-08-05
35739;2;2021-02-08
35749;2;2019-09-12
36069;2;2008-12-11
36211;2;2019-01-22
36260;2;2012-03-20
36789;2;2019-07-31
36848;2;1997-07-10
37024;2;1997-05-02
37274;2;2001-08-30
37495;2;2002-12-16
37527;2;2011-02-04
37897;2;2020-06-25
38075;2;2011-02-07
39667;2;2021-01-28
39693;2;2020-11-02
39728;2;2007-10-11
39731;2;1994-02-24
40070;2;2020-09-10
40105;2;2021-01-15
40409;2;2020-12-12
40414;2;2020-12-16
40421;2;2020-12-24
40429;2;2020-12-14
40800;2;1989-12-29
40872;2;2007-05-25
41097;2;2020-11-12
41142;2;2020-02-04
41154;2;2018-10-23
41164;2;2018-05-16
41430;2;2020-11-04
41526;2;2019-11-26
41529;2;2019-10-17
41562;2;2020-12-02
41585;2;2018-06-22
41756;2;2019-10-04
41922;2;2021-01-29
41945;2;2020-09-02
41981;2;2019-04-30
41999;2;2020-03-10
42327;2;2018-03-28
42386;2;2019-10-18
42394;2;2020-02-10
42417;2;2020-09-04
42726;2;2018-04-18
42755;2;2019-05-07
42812;2;2018-05-23
